sub_id,trial_type,time_looking_at_pref,percentage_looking_at_pref,time_looking_at_alc,percentage_looking_at_alc,time_looking_at_cig,percentage_looking_at_cig,time_looking_at_neu,percentage_looking_at_neu,response_time,last_item_looked_at,last_category_looked_at,time_last_item_looked_at,selected_item,alcohol_pref,cig_pref
cret03,1.0,388.0,0.452214452214,388.0,0.452214452214,0.0,0.0,0.0,0.0,857.65003,naturallight,alcohol,857.0,naturallight,naturallight,maverick
cret03,2.0,457.0,0.515801354402,418.0,0.471783295711,457.0,0.515801354402,0.0,0.0,885.037466912,maverick,cigarette,885.0,maverick,naturallight,maverick
cret03,1.0,364.0,0.42672919109,230.0,0.269636576788,364.0,0.42672919109,0.0,0.0,853.124925707,maverick,cigarette,852.0,maverick,naturallight,maverick
cret03,1.0,790.0,0.362551629188,790.0,0.362551629188,583.0,0.267553923818,404.0,0.18540614961,2179.28259076,naturallight,alcohol,2178.0,naturallight,naturallight,maverick
cret03,4.0,377.0,0.19283887468,377.0,0.19283887468,953.0,0.487468030691,513.0,0.262404092072,1954.8666522,jimbeam,alcohol,1954.0,jimbeam,naturallight,maverick
cret03,3.0,221.0,0.317528735632,221.0,0.317528735632,0.0,0.0,0.0,0.0,708.726173687,naturallight,alcohol,453.0,naturallight,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,268.0,0.116319444444,0.0,0.0,2303.79672511,maverick,cigarette,1493.0,naturallight,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.395946537,none,none,-1.0,waterglass,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.245807128,none,none,-1.0,waterbottle,naturallight,maverick
cret03,3.0,0.0,0.0,0.0,0.0,129.0,0.207062600321,0.0,0.0,622.588838419,luckystrike,cigarette,622.0,naturallight,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0369369369369,1109.63207688,selzter,neutral,817.0,naturallight,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.554232048,none,none,-1.0,naturallight,naturallight,maverick
cret03,4.0,19.0,0.00876788186433,19.0,0.00876788186433,0.0,0.0,0.0,0.0,2167.00915126,josecuervo,alcohol,1993.0,josecuervo,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.118198874296,1598.26070171,waterbottle,neutral,889.0,naturallight,naturallight,maverick
cret03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.77985939,none,none,-1.0,waterbottle,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.94429868,none,none,-1.0,naturallight,naturallight,maverick
cret03,1.0,0.0,0.0,333.0,0.426923076923,0.0,0.0,0.0,0.0,780.350528344,naturallight,alcohol,779.0,selzter,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.0028916,none,none,-1.0,naturallight,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.984075204,none,none,-1.0,maverick,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.744140214,none,none,-1.0,naturallight,naturallight,maverick
cret03,2.0,439.0,0.312233285917,411.0,0.292318634424,337.0,0.239687055477,439.0,0.312233285917,1405.92747037,waterbottle,neutral,1405.0,waterbottle,naturallight,maverick
cret03,3.0,920.0,0.518018018018,920.0,0.518018018018,0.0,0.0,414.0,0.233108108108,1775.68913736,naturallight,alcohol,1775.0,naturallight,naturallight,maverick
cret03,1.0,1414.0,0.664161578206,1414.0,0.664161578206,0.0,0.0,0.0,0.0,2129.50104469,naturallight,alcohol,2128.0,naturallight,naturallight,maverick
cret03,1.0,500.0,0.643500643501,0.0,0.0,500.0,0.643500643501,0.0,0.0,777.700896809,maverick,cigarette,776.0,maverick,naturallight,maverick
cret03,1.0,432.0,0.687898089172,432.0,0.687898089172,0.0,0.0,0.0,0.0,627.850208938,naturallight,alcohol,627.0,naturallight,naturallight,maverick
cret03,2.0,447.0,0.610655737705,0.0,0.0,447.0,0.610655737705,4.0,0.00546448087432,731.464356352,waterglass,neutral,731.0,maverick,naturallight,maverick
cret03,1.0,396.0,0.541723666211,396.0,0.541723666211,0.0,0.0,0.0,0.0,730.226828734,naturallight,alcohol,730.0,naturallight,naturallight,maverick
cret03,1.0,165.0,0.341614906832,0.0,0.0,165.0,0.341614906832,0.0,0.0,482.725397228,maverick,cigarette,482.0,maverick,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.76447141,none,none,-1.0,naturallight,naturallight,maverick
cret03,1.0,13.0,0.00943396226415,13.0,0.00943396226415,0.0,0.0,0.0,0.0,1377.71677502,naturallight,alcohol,1377.0,naturallight,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.291299437,none,none,-1.0,maverick,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.394037863,none,none,-1.0,naturallight,naturallight,maverick
cret03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.379606689,none,none,-1.0,naturallight,naturallight,maverick
cret03,2.0,0.0,0.0,390.0,0.457209847597,0.0,0.0,0.0,0.0,852.651611503,josecuervo,alcohol,852.0,maverick,naturallight,maverick
cret03,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.310517827,none,none,-1.0,waterbottle,naturallight,maverick
cret03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.589348411,none,none,-1.0,waterbottle,naturallight,maverick
cret03,1.0,600.0,0.472440944882,600.0,0.472440944882,0.0,0.0,360.0,0.283464566929,1270.44007193,naturallight,alcohol,1269.0,naturallight,naturallight,maverick
cret03,2.0,0.0,0.0,996.0,0.649282920469,0.0,0.0,204.0,0.132985658409,1533.58528612,bacardi,alcohol,1533.0,maverick,naturallight,maverick
cret03,4.0,605.0,0.578947368421,204.0,0.195215311005,0.0,0.0,605.0,0.578947368421,1044.86015254,selzter,neutral,1044.0,selzter,naturallight,maverick
cret04,1.0,1252.0,0.973561430793,1252.0,0.973561430793,0.0,0.0,0.0,0.0,1286.05934806,kahlua,alcohol,1261.0,kahlua,kahlua,marlboro
cret04,2.0,347.0,0.288445552785,416.0,0.345802161264,347.0,0.288445552785,191.0,0.158769742311,1202.13841291,marlboro,cigarette,1202.0,marlboro,kahlua,marlboro
cret04,4.0,607.0,0.396214099217,525.0,0.342689295039,172.0,0.11227154047,607.0,0.396214099217,1532.06489128,waterbottle,neutral,1531.0,waterbottle,kahlua,marlboro
cret04,1.0,272.0,0.283628779979,190.0,0.198123044838,272.0,0.283628779979,192.0,0.200208550574,958.446277755,kahlua,alcohol,958.0,marlboro,kahlua,marlboro
cret04,1.0,379.0,0.352558139535,379.0,0.352558139535,491.0,0.456744186047,0.0,0.0,1075.13589648,kahlua,alcohol,1074.0,kahlua,kahlua,marlboro
cret04,1.0,419.0,0.530379746835,419.0,0.530379746835,104.0,0.13164556962,0.0,0.0,790.24122935,kahlua,alcohol,789.0,kahlua,kahlua,marlboro
cret04,1.0,817.0,1.0,817.0,1.0,0.0,0.0,0.0,0.0,817.495054653,kahlua,alcohol,816.0,kahlua,kahlua,marlboro
cret04,1.0,485.0,0.444139194139,485.0,0.444139194139,108.0,0.0989010989011,223.0,0.204212454212,1092.29136647,marlboro,cigarette,1091.0,kahlua,kahlua,marlboro
cret04,3.0,445.0,0.653450807636,445.0,0.653450807636,0.0,0.0,0.0,0.0,680.538615854,kahlua,alcohol,680.0,kahlua,kahlua,marlboro
cret04,3.0,520.0,0.509803921569,520.0,0.509803921569,309.0,0.302941176471,0.0,0.0,1020.36275813,kahlua,alcohol,1019.0,kahlua,kahlua,marlboro
cret04,1.0,303.0,0.174740484429,978.0,0.56401384083,303.0,0.174740484429,0.0,0.0,1736.51930422,kahlua,alcohol,1736.0,marlboro,kahlua,marlboro
cret04,3.0,463.0,0.567401960784,463.0,0.567401960784,145.0,0.177696078431,0.0,0.0,816.488366503,luckystrike,cigarette,815.0,kahlua,kahlua,marlboro
cret04,3.0,486.0,0.717872968981,486.0,0.717872968981,0.0,0.0,0.0,0.0,676.571020376,kahlua,alcohol,676.0,kahlua,kahlua,marlboro
cret04,1.0,347.0,0.585160202361,347.0,0.585160202361,0.0,0.0,0.0,0.0,592.992665977,kahlua,alcohol,592.0,kahlua,kahlua,marlboro
cret04,1.0,531.0,0.580962800875,531.0,0.580962800875,0.0,0.0,375.0,0.410284463895,912.910413042,kahlua,alcohol,913.0,kahlua,kahlua,marlboro
cret04,1.0,357.0,0.543378995434,0.0,0.0,357.0,0.543378995434,0.0,0.0,656.453874713,marlboro,cigarette,656.0,marlboro,kahlua,marlboro
cret04,1.0,264.0,0.355795148248,264.0,0.355795148248,201.0,0.270889487871,0.0,0.0,741.208528712,kahlua,alcohol,741.0,kahlua,kahlua,marlboro
cret04,1.0,439.0,0.55923566879,439.0,0.55923566879,0.0,0.0,158.0,0.20127388535,785.078640982,kahlua,alcohol,785.0,kahlua,kahlua,marlboro
cret04,2.0,310.0,0.31124497992,215.0,0.215863453815,310.0,0.31124497992,226.0,0.226907630522,995.705411224,marlboro,cigarette,995.0,marlboro,kahlua,marlboro
cret04,3.0,293.0,0.33257661748,293.0,0.33257661748,308.0,0.349602724177,0.0,0.0,880.613139831,kahlua,alcohol,880.0,kahlua,kahlua,marlboro
cret04,3.0,260.0,0.25974025974,260.0,0.25974025974,219.0,0.218781218781,209.0,0.208791208791,1001.23019973,camelcrush,cigarette,1000.0,kahlua,kahlua,marlboro
cret04,1.0,313.0,0.40861618799,313.0,0.40861618799,187.0,0.244125326371,0.0,0.0,765.429954436,kahlua,alcohol,765.0,kahlua,kahlua,marlboro
cret04,2.0,248.0,0.235741444867,550.0,0.522813688213,248.0,0.235741444867,224.0,0.212927756654,1053.10506958,marlboro,cigarette,1053.0,marlboro,kahlua,marlboro
cret04,4.0,499.0,0.300060132291,297.0,0.17859290439,499.0,0.300060132291,663.0,0.398677089597,1663.13045031,waterglass,neutral,1662.0,newport,kahlua,marlboro
cret04,1.0,234.0,0.351879699248,0.0,0.0,234.0,0.351879699248,214.0,0.321804511278,665.583449743,marlboro,cigarette,664.0,marlboro,kahlua,marlboro
cret04,3.0,431.0,0.605337078652,431.0,0.605337078652,44.0,0.061797752809,0.0,0.0,711.434226028,newport,cigarette,711.0,kahlua,kahlua,marlboro
cret04,3.0,328.0,0.42542153048,328.0,0.42542153048,14.0,0.0181582360571,408.0,0.529182879377,771.031391947,luckystrike,cigarette,770.0,kahlua,kahlua,marlboro
cret04,1.0,670.0,0.604147880974,670.0,0.604147880974,143.0,0.128944995491,0.0,0.0,1108.82993044,kahlua,alcohol,1108.0,kahlua,kahlua,marlboro
cret04,4.0,200.0,0.235017626322,277.0,0.325499412456,200.0,0.235017626322,361.0,0.424206815511,851.532122173,luckystrike,cigarette,850.0,luckystrike,kahlua,marlboro
cret04,2.0,265.0,0.252621544328,366.0,0.348903717827,265.0,0.252621544328,188.0,0.179218303146,1048.54662257,newamsterdam,alcohol,1048.0,marlboro,kahlua,marlboro
cret04,2.0,257.0,0.260385005066,464.0,0.470111448835,257.0,0.260385005066,0.0,0.0,986.971405429,naturallight,alcohol,986.0,marlboro,kahlua,marlboro
cret04,1.0,243.0,0.383886255924,243.0,0.383886255924,177.0,0.279620853081,0.0,0.0,633.435391424,kahlua,alcohol,632.0,kahlua,kahlua,marlboro
cret04,1.0,262.0,0.380813953488,262.0,0.380813953488,149.0,0.216569767442,0.0,0.0,688.046993862,kahlua,alcohol,687.0,kahlua,kahlua,marlboro
cret04,1.0,433.0,0.560155239327,433.0,0.560155239327,64.0,0.0827943078913,0.0,0.0,772.400919048,marlboro,cigarette,772.0,kahlua,kahlua,marlboro
cret04,1.0,222.0,0.173166926677,222.0,0.173166926677,295.0,0.230109204368,219.0,0.170826833073,1281.16890099,waterbottle,neutral,983.0,kahlua,kahlua,marlboro
cret04,2.0,584.0,0.410400562193,247.0,0.173576950105,584.0,0.410400562193,323.0,0.226985242446,1422.8148491,marlboro,cigarette,1422.0,marlboro,kahlua,marlboro
cret04,4.0,365.0,0.202890494719,331.0,0.18399110617,826.0,0.459143968872,365.0,0.202890494719,1798.8761196,waterglass,neutral,1798.0,waterglass,kahlua,marlboro
cret04,2.0,206.0,0.216386554622,238.0,0.25,206.0,0.216386554622,245.0,0.257352941176,951.104688764,marlboro,cigarette,951.0,marlboro,kahlua,marlboro
cret04,1.0,385.0,0.39406345957,385.0,0.39406345957,253.0,0.258955987718,116.0,0.118730808598,976.79527312,selzter,neutral,976.0,kahlua,kahlua,marlboro
cret04,1.0,441.0,0.580263157895,441.0,0.580263157895,0.0,0.0,98.0,0.128947368421,759.623085583,waterbottle,neutral,759.0,kahlua,kahlua,marlboro
cret04,4.0,409.0,0.222888283379,1030.0,0.561307901907,356.0,0.194005449591,409.0,0.222888283379,1834.83822904,waterglass,neutral,1834.0,waterglass,kahlua,marlboro
cret04,1.0,410.0,0.37037037037,410.0,0.37037037037,256.0,0.23125564589,164.0,0.148148148148,1106.58091354,waterglass,neutral,1106.0,kahlua,kahlua,marlboro
cret04,1.0,334.0,0.350840336134,334.0,0.350840336134,451.0,0.473739495798,142.0,0.149159663866,951.471151668,kahlua,alcohol,951.0,kahlua,kahlua,marlboro
cret04,3.0,449.0,0.713831478537,449.0,0.713831478537,0.0,0.0,0.0,0.0,627.958005483,kahlua,alcohol,628.0,kahlua,kahlua,marlboro
cret04,2.0,624.0,0.468117029257,340.0,0.255063765941,624.0,0.468117029257,337.0,0.252813203301,1333.00964929,marlboro,cigarette,1332.0,marlboro,kahlua,marlboro
cret04,1.0,541.0,0.755586592179,167.0,0.233240223464,541.0,0.755586592179,0.0,0.0,715.881590826,kahlua,alcohol,715.0,marlboro,kahlua,marlboro
cret04,1.0,296.0,0.276119402985,296.0,0.276119402985,246.0,0.22947761194,513.0,0.478544776119,1071.65438471,kahlua,alcohol,1071.0,kahlua,kahlua,marlboro
cret04,2.0,347.0,0.392978482446,312.0,0.353340883352,347.0,0.392978482446,0.0,0.0,882.793865609,marlboro,cigarette,882.0,marlboro,kahlua,marlboro
cret04,1.0,408.0,0.538969616909,408.0,0.538969616909,111.0,0.146631439894,0.0,0.0,757.006057451,marlboro,cigarette,756.0,kahlua,kahlua,marlboro
cret04,1.0,678.0,1.0,678.0,1.0,0.0,0.0,0.0,0.0,677.714833573,kahlua,alcohol,677.0,kahlua,kahlua,marlboro
cret04,1.0,536.0,0.538152610442,536.0,0.538152610442,447.0,0.448795180723,0.0,0.0,996.261463204,kahlua,alcohol,995.0,kahlua,kahlua,marlboro
cret04,1.0,437.0,0.496027241771,437.0,0.496027241771,177.0,0.200908059024,0.0,0.0,880.877214413,kahlua,alcohol,880.0,kahlua,kahlua,marlboro
cret04,3.0,248.0,0.522105263158,248.0,0.522105263158,0.0,0.0,0.0,0.0,474.916674842,kahlua,alcohol,474.0,kahlua,kahlua,marlboro
cret04,1.0,472.0,0.687045123726,472.0,0.687045123726,0.0,0.0,0.0,0.0,685.975592669,kahlua,alcohol,686.0,kahlua,kahlua,marlboro
cret04,2.0,252.0,0.202572347267,403.0,0.323954983923,252.0,0.202572347267,230.0,0.184887459807,1243.34580482,sutter,alcohol,1243.0,marlboro,kahlua,marlboro
cret04,3.0,402.0,0.629107981221,402.0,0.629107981221,0.0,0.0,0.0,0.0,638.957755958,kahlua,alcohol,638.0,kahlua,kahlua,marlboro
cret04,1.0,389.0,0.515231788079,389.0,0.515231788079,146.0,0.193377483444,0.0,0.0,754.645276826,kahlua,alcohol,754.0,kahlua,kahlua,marlboro
cret04,1.0,537.0,0.604049493813,537.0,0.604049493813,344.0,0.386951631046,0.0,0.0,888.208771534,kahlua,alcohol,888.0,kahlua,kahlua,marlboro
cret04,1.0,265.0,0.376955903272,231.0,0.328591749644,265.0,0.376955903272,0.0,0.0,702.681434475,marlboro,cigarette,702.0,marlboro,kahlua,marlboro
cret04,2.0,275.0,0.244879786287,329.0,0.292965271594,275.0,0.244879786287,285.0,0.253784505788,1123.57297282,marlboro,cigarette,1122.0,marlboro,kahlua,marlboro
cret04,1.0,726.0,0.452054794521,726.0,0.452054794521,619.0,0.385429638854,0.0,0.0,1607.60197574,marlboro,cigarette,1607.0,kahlua,kahlua,marlboro
cret04,1.0,413.0,0.534282018111,413.0,0.534282018111,160.0,0.206985769728,0.0,0.0,772.598112848,kahlua,alcohol,772.0,kahlua,kahlua,marlboro
cret04,4.0,178.0,0.215235792019,308.0,0.372430471584,178.0,0.215235792019,108.0,0.130592503023,826.899888119,waterglass,neutral,826.0,newport,kahlua,marlboro
cret04,4.0,420.0,0.298295454545,295.0,0.209517045455,445.0,0.316051136364,420.0,0.298295454545,1406.90579381,luckystrike,cigarette,1407.0,waterbottle,kahlua,marlboro
cret04,3.0,422.0,0.614264919942,422.0,0.614264919942,0.0,0.0,11.0,0.0160116448326,687.278757803,selzter,neutral,686.0,kahlua,kahlua,marlboro
cret04,3.0,356.0,0.445556946183,356.0,0.445556946183,97.0,0.12140175219,152.0,0.190237797247,798.883964326,camelcrush,cigarette,798.0,kahlua,kahlua,marlboro
cret04,2.0,397.0,0.333333333333,198.0,0.166246851385,397.0,0.333333333333,584.0,0.490344248531,1189.96796324,marlboro,cigarette,1190.0,marlboro,kahlua,marlboro
cret04,1.0,476.0,0.50158061117,476.0,0.50158061117,248.0,0.261327713383,0.0,0.0,948.30898259,kahlua,alcohol,948.0,kahlua,kahlua,marlboro
cret04,1.0,349.0,0.390380313199,349.0,0.390380313199,313.0,0.350111856823,0.0,0.0,893.944430132,marlboro,cigarette,893.0,kahlua,kahlua,marlboro
cret04,3.0,394.0,0.58543833581,394.0,0.58543833581,0.0,0.0,0.0,0.0,673.02924821,kahlua,alcohol,672.0,kahlua,kahlua,marlboro
cret04,3.0,547.0,1.0,547.0,1.0,0.0,0.0,0.0,0.0,546.710998917,kahlua,alcohol,546.0,kahlua,kahlua,marlboro
cret04,3.0,261.0,0.423701298701,261.0,0.423701298701,0.0,0.0,173.0,0.280844155844,615.502157854,kahlua,alcohol,615.0,kahlua,kahlua,marlboro
cret04,2.0,230.0,0.265895953757,175.0,0.202312138728,230.0,0.265895953757,293.0,0.338728323699,864.63773457,marlboro,cigarette,864.0,marlboro,kahlua,marlboro
cret04,1.0,348.0,0.432298136646,348.0,0.432298136646,240.0,0.298136645963,0.0,0.0,805.195259001,kahlua,alcohol,804.0,kahlua,kahlua,marlboro
cret04,2.0,223.0,0.310584958217,268.0,0.373259052925,223.0,0.310584958217,0.0,0.0,718.140333243,marlboro,cigarette,717.0,marlboro,kahlua,marlboro
cret04,1.0,315.0,0.587686567164,315.0,0.587686567164,0.0,0.0,0.0,0.0,535.606192625,kahlua,alcohol,535.0,kahlua,kahlua,marlboro
cret04,4.0,702.0,0.40206185567,417.0,0.23883161512,702.0,0.40206185567,394.0,0.225658648339,1744.89646499,camelcrush,cigarette,1745.0,camelcrush,kahlua,marlboro
cret04,1.0,500.0,0.578703703704,500.0,0.578703703704,0.0,0.0,128.0,0.148148148148,864.36928922,waterglass,neutral,863.0,kahlua,kahlua,marlboro
cret04,4.0,328.0,0.251340996169,392.0,0.300383141762,328.0,0.251340996169,293.0,0.224521072797,1304.52361675,newport,cigarette,1304.0,newport,kahlua,marlboro
cret04,1.0,0.0,0.0,418.0,0.52380952381,0.0,0.0,0.0,0.0,797.975726078,kahlua,alcohol,797.0,marlboro,kahlua,marlboro
cret04,2.0,354.0,0.422434367542,354.0,0.422434367542,294.0,0.350835322196,0.0,0.0,837.749388536,skyy,alcohol,837.0,skyy,kahlua,marlboro
cret04,2.0,311.0,0.364595545135,311.0,0.364595545135,343.0,0.402110199297,0.0,0.0,853.474839854,heineken,alcohol,852.0,heineken,kahlua,marlboro
cret04,3.0,362.0,0.517882689557,362.0,0.517882689557,0.0,0.0,119.0,0.170243204578,698.562397782,kahlua,alcohol,698.0,kahlua,kahlua,marlboro
cret04,2.0,678.0,0.572151898734,205.0,0.172995780591,678.0,0.572151898734,276.0,0.232911392405,1184.7706805,marlboro,cigarette,1184.0,marlboro,kahlua,marlboro
cret04,1.0,307.0,0.414864864865,307.0,0.414864864865,367.0,0.495945945946,50.0,0.0675675675676,739.235844241,selzter,neutral,739.0,kahlua,kahlua,marlboro
cret04,2.0,219.0,0.249430523918,433.0,0.493166287016,219.0,0.249430523918,0.0,0.0,877.131160067,newamsterdam,alcohol,877.0,marlboro,kahlua,marlboro
cret04,3.0,296.0,0.57253384913,296.0,0.57253384913,0.0,0.0,0.0,0.0,517.07739441,kahlua,alcohol,516.0,kahlua,kahlua,marlboro
cret04,3.0,249.0,0.513402061856,249.0,0.513402061856,0.0,0.0,0.0,0.0,484.572635061,kahlua,alcohol,484.0,kahlua,kahlua,marlboro
cret04,1.0,467.0,0.499465240642,467.0,0.499465240642,118.0,0.126203208556,330.0,0.352941176471,933.932181819,kahlua,alcohol,934.0,kahlua,kahlua,marlboro
cret04,4.0,300.0,0.355029585799,300.0,0.355029585799,262.0,0.310059171598,30.0,0.0355029585799,844.337855277,selzter,neutral,844.0,sutter,kahlua,marlboro
cret04,1.0,0.0,0.0,358.0,0.476063829787,0.0,0.0,0.0,0.0,751.626463894,kahlua,alcohol,666.0,marlboro,kahlua,marlboro
cret04,1.0,242.0,0.517094017094,242.0,0.517094017094,0.0,0.0,0.0,0.0,467.247634089,kahlua,alcohol,467.0,kahlua,kahlua,marlboro
cret04,2.0,602.0,0.551282051282,299.0,0.27380952381,602.0,0.551282051282,0.0,0.0,1091.82758729,marlboro,cigarette,1091.0,marlboro,kahlua,marlboro
cret04,1.0,375.0,0.627090301003,375.0,0.627090301003,0.0,0.0,0.0,0.0,597.670151446,kahlua,alcohol,597.0,kahlua,kahlua,marlboro
cret04,1.0,346.0,0.500723589001,346.0,0.500723589001,335.0,0.48480463097,0.0,0.0,691.191345994,kahlua,alcohol,690.0,kahlua,kahlua,marlboro
cret04,2.0,85.0,0.101553166069,344.0,0.410991636798,85.0,0.101553166069,122.0,0.145758661888,837.706411094,selzter,neutral,836.0,marlboro,kahlua,marlboro
cret04,2.0,434.0,0.402971216342,297.0,0.275766016713,434.0,0.402971216342,117.0,0.108635097493,1077.72408298,selzter,neutral,1077.0,marlboro,kahlua,marlboro
cret04,3.0,273.0,0.542743538767,273.0,0.542743538767,0.0,0.0,0.0,0.0,502.153628364,kahlua,alcohol,502.0,kahlua,kahlua,marlboro
cret04,1.0,362.0,0.621993127148,362.0,0.621993127148,0.0,0.0,0.0,0.0,581.728306928,kahlua,alcohol,581.0,kahlua,kahlua,marlboro
cret04,1.0,246.0,0.399350649351,246.0,0.399350649351,4.0,0.00649350649351,171.0,0.277597402597,615.380107434,marlboro,cigarette,615.0,kahlua,kahlua,marlboro
cret04,1.0,254.0,0.558241758242,254.0,0.558241758242,0.0,0.0,0.0,0.0,454.768587935,kahlua,alcohol,454.0,kahlua,kahlua,marlboro
cret04,1.0,285.0,0.631929046563,285.0,0.631929046563,0.0,0.0,0.0,0.0,451.187701923,kahlua,alcohol,450.0,kahlua,kahlua,marlboro
cret04,4.0,433.0,0.237912087912,914.0,0.502197802198,433.0,0.237912087912,442.0,0.242857142857,1820.3519265,selzter,neutral,1819.0,luckystrike,kahlua,marlboro
cret04,1.0,297.0,0.31935483871,297.0,0.31935483871,416.0,0.447311827957,123.0,0.132258064516,930.160846623,selzter,neutral,929.0,kahlua,kahlua,marlboro
cret04,4.0,295.0,0.245016611296,426.0,0.353820598007,295.0,0.245016611296,256.0,0.212624584718,1204.06886711,newport,cigarette,1203.0,newport,kahlua,marlboro
cret04,1.0,379.0,0.358223062382,379.0,0.358223062382,241.0,0.227788279773,200.0,0.189035916824,1057.71265313,selzter,neutral,1057.0,kahlua,kahlua,marlboro
cret04,1.0,550.0,1.0,550.0,1.0,0.0,0.0,0.0,0.0,550.281102715,kahlua,alcohol,549.0,kahlua,kahlua,marlboro
cret04,3.0,533.0,0.784977908689,533.0,0.784977908689,0.0,0.0,136.0,0.20029455081,677.974003394,waterglass,neutral,676.0,kahlua,kahlua,marlboro
cret04,3.0,390.0,0.501930501931,390.0,0.501930501931,175.0,0.225225225225,0.0,0.0,777.371911892,kahlua,alcohol,776.0,kahlua,kahlua,marlboro
cret04,1.0,0.0,0.0,419.0,0.631024096386,0.0,0.0,0.0,0.0,664.382268113,kahlua,alcohol,663.0,waterbottle,kahlua,marlboro
cret04,1.0,440.0,0.715447154472,440.0,0.715447154472,0.0,0.0,0.0,0.0,615.27703759,kahlua,alcohol,614.0,kahlua,kahlua,marlboro
cret04,1.0,347.0,0.410165484634,347.0,0.410165484634,232.0,0.274231678487,91.0,0.10756501182,845.827228,waterglass,neutral,845.0,kahlua,kahlua,marlboro
cret04,1.0,314.0,0.33909287257,314.0,0.33909287257,0.0,0.0,363.0,0.392008639309,925.473461286,kahlua,alcohol,925.0,kahlua,kahlua,marlboro
cret04,4.0,387.0,0.322231473772,369.0,0.307243963364,387.0,0.322231473772,423.0,0.352206494588,1200.41319524,newport,cigarette,1200.0,newport,kahlua,marlboro
cret04,1.0,853.0,0.828960155491,853.0,0.828960155491,0.0,0.0,0.0,0.0,1028.6372214,kahlua,alcohol,1028.0,kahlua,kahlua,marlboro
cret04,1.0,449.0,0.831481481481,449.0,0.831481481481,0.0,0.0,0.0,0.0,540.097392504,kahlua,alcohol,539.0,kahlua,kahlua,marlboro
cret04,3.0,419.0,0.652647975078,419.0,0.652647975078,0.0,0.0,0.0,0.0,642.077850758,kahlua,alcohol,641.0,kahlua,kahlua,marlboro
cret04,3.0,400.0,0.42735042735,400.0,0.42735042735,227.0,0.242521367521,295.0,0.315170940171,935.895707584,kahlua,alcohol,935.0,kahlua,kahlua,marlboro
cret04,1.0,455.0,0.52,455.0,0.52,407.0,0.465142857143,0.0,0.0,874.589871779,kahlua,alcohol,874.0,kahlua,kahlua,marlboro
cret04,2.0,308.0,0.446376811594,136.0,0.197101449275,308.0,0.446376811594,0.0,0.0,690.064038936,marlboro,cigarette,689.0,marlboro,kahlua,marlboro
cret04,3.0,384.0,0.333622936577,384.0,0.333622936577,265.0,0.230234578627,282.0,0.245004344049,1150.90959388,kahlua,alcohol,1150.0,kahlua,kahlua,marlboro
cret04,3.0,282.0,0.586278586279,282.0,0.586278586279,0.0,0.0,0.0,0.0,480.460945093,kahlua,alcohol,480.0,kahlua,kahlua,marlboro
cret04,2.0,148.0,0.116078431373,438.0,0.343529411765,148.0,0.116078431373,455.0,0.356862745098,1276.67396351,marlboro,cigarette,1276.0,marlboro,kahlua,marlboro
cret04,1.0,247.0,0.288551401869,130.0,0.151869158879,247.0,0.288551401869,239.0,0.279205607477,855.518272589,kahlua,alcohol,855.0,marlboro,kahlua,marlboro
cret04,2.0,568.0,0.466338259442,144.0,0.118226600985,568.0,0.466338259442,262.0,0.215106732348,1216.89193716,selzter,neutral,1217.0,marlboro,kahlua,marlboro
cret04,4.0,644.0,0.4375,382.0,0.259510869565,644.0,0.4375,424.0,0.288043478261,1487.83730681,maverick,cigarette,1487.0,maverick,kahlua,marlboro
cret04,1.0,567.0,0.49649737303,567.0,0.49649737303,260.0,0.227670753065,298.0,0.260945709282,1142.44948136,kahlua,alcohol,1141.0,kahlua,kahlua,marlboro
cret04,3.0,353.0,0.658582089552,353.0,0.658582089552,30.0,0.0559701492537,0.0,0.0,541.38238105,kahlua,alcohol,541.0,kahlua,kahlua,marlboro
